ID,kwh
2024-09-25_consumer_device_29_data_user_8,10.782520459027745
2024-09-26_consumer_device_29_data_user_8,10.354474625218034
2024-09-27_consumer_device_29_data_user_8,10.187111593974938
2024-09-28_consumer_device_29_data_user_8,10.12005210244186
2024-09-29_consumer_device_29_data_user_8,9.951644870066737
2024-09-30_consumer_device_29_data_user_8,9.873745129910315
2024-10-01_consumer_device_29_data_user_8,9.86798675892291
2024-10-02_consumer_device_29_data_user_8,9.934463258076235
2024-10-03_consumer_device_29_data_user_8,9.273161294329626
2024-10-04_consumer_device_29_data_user_8,9.15950435618661
2024-10-05_consumer_device_29_data_user_8,9.137634349274313
2024-10-06_consumer_device_29_data_user_8,9.125653624525425
2024-10-07_consumer_device_29_data_user_8,9.258951463763704
2024-10-08_consumer_device_29_data_user_8,9.330883184574535
2024-10-09_consumer_device_29_data_user_8,9.358445757179355
2024-10-10_consumer_device_29_data_user_8,9.404587686480154
2024-10-11_consumer_device_29_data_user_8,9.45669740019674
2024-10-12_consumer_device_29_data_user_8,8.994015767792405
2024-10-13_consumer_device_29_data_user_8,8.728885774178357
2024-10-14_consumer_device_29_data_user_8,8.506327022963085
2024-10-15_consumer_device_29_data_user_8,8.48516154969677
2024-10-16_consumer_device_29_data_user_8,8.381383441106136
2024-10-17_consumer_device_29_data_user_8,8.281152142144789
2024-10-18_consumer_device_29_data_user_8,8.304039636562655
2024-10-19_consumer_device_29_data_user_8,8.340318367145706
2024-10-20_consumer_device_29_data_user_8,8.457702444036054
2024-10-21_consumer_device_29_data_user_8,8.021373111032904
2024-10-22_consumer_device_29_data_user_8,8.076433364490333
2024-10-23_consumer_device_29_data_user_8,8.128050740130726
2024-10-24_consumer_device_29_data_user_8,8.245276612058305
2024-09-24_consumer_device_2_data_user_1,66.7398355489733
2024-09-25_consumer_device_2_data_user_1,61.07463574241751
2024-09-26_consumer_device_2_data_user_1,57.087669753644136
2024-09-27_consumer_device_2_data_user_1,55.30946804484192
2024-09-28_consumer_device_2_data_user_1,54.61246259102482
2024-09-29_consumer_device_2_data_user_1,52.90492697546887
2024-09-30_consumer_device_2_data_user_1,51.88920625327401
2024-10-01_consumer_device_2_data_user_1,51.594835894429764
2024-10-02_consumer_device_2_data_user_1,51.81794475976079
2024-10-03_consumer_device_2_data_user_1,46.226919428605484
2024-10-04_consumer_device_2_data_user_1,44.85400094534349
2024-10-05_consumer_device_2_data_user_1,44.2066191236257
2024-10-06_consumer_device_2_data_user_1,43.86369334815999
2024-10-07_consumer_device_2_data_user_1,44.491813373824996
2024-10-08_consumer_device_2_data_user_1,44.63570721481893
2024-10-09_consumer_device_2_data_user_1,44.597786035191305
2024-10-10_consumer_device_2_data_user_1,44.766964811866856
2024-10-11_consumer_device_2_data_user_1,45.00770485322765
2024-10-12_consumer_device_2_data_user_1,41.82943766689216
2024-10-13_consumer_device_2_data_user_1,40.12781498941823
2024-10-14_consumer_device_2_data_user_1,38.73178887107307
2024-10-15_consumer_device_2_data_user_1,38.5256814745206
2024-10-16_consumer_device_2_data_user_1,37.91990796918685
2024-10-17_consumer_device_2_data_user_1,37.286369254440196
2024-10-18_consumer_device_2_data_user_1,37.35107151089185
2024-10-19_consumer_device_2_data_user_1,37.52340033568741
2024-10-20_consumer_device_2_data_user_1,38.1548934698644
2024-10-21_consumer_device_2_data_user_1,35.43102657289653
2024-10-22_consumer_device_2_data_user_1,35.70766865987662
2024-10-23_consumer_device_2_data_user_1,35.98003051241724
2024-10-24_consumer_device_2_data_user_1,36.619123840108536
2024-09-24_consumer_device_2_data_user_10,0.23783004310146869
2024-09-25_consumer_device_2_data_user_10,0.21948874179024278
2024-09-26_consumer_device_2_data_user_10,0.2065794489098477
2024-09-27_consumer_device_2_data_user_10,0.20077619709386013
2024-09-28_consumer_device_2_data_user_10,0.19850431116847417
2024-09-29_consumer_device_2_data_user_10,0.19294660326723406
2024-09-30_consumer_device_2_data_user_10,0.18959742730357876
2024-10-01_consumer_device_2_data_user_10,0.18859417707295587
2024-10-02_consumer_device_2_data_user_10,0.18923412038993984
2024-10-03_consumer_device_2_data_user_10,0.17124945018298704
2024-10-04_consumer_device_2_data_user_10,0.16673868686200738
2024-10-05_consumer_device_2_data_user_10,0.16455018159395593
2024-10-06_consumer_device_2_data_user_10,0.16339167229915283
2024-10-07_consumer_device_2_data_user_10,0.16529773533261868
2024-10-08_consumer_device_2_data_user_10,0.16565412143420963
2024-10-09_consumer_device_2_data_user_10,0.1654699975825901
2024-10-10_consumer_device_2_data_user_10,0.16596352483561122
2024-10-11_consumer_device_2_data_user_10,0.1666920841640915
2024-10-12_consumer_device_2_data_user_10,0.15663677156623465
2024-10-13_consumer_device_2_data_user_10,0.1512869910302615
2024-10-14_consumer_device_2_data_user_10,0.14690776451305204
2024-10-15_consumer_device_2_data_user_10,0.1462385484531008
2024-10-16_consumer_device_2_data_user_10,0.14435225225158294
2024-10-17_consumer_device_2_data_user_10,0.1423633981787533
2024-10-18_consumer_device_2_data_user_10,0.1425419854414632
2024-10-19_consumer_device_2_data_user_10,0.14306549324564702
2024-10-20_consumer_device_2_data_user_10,0.14501403790338263
2024-10-21_consumer_device_2_data_user_10,0.1364735144352224
2024-10-22_consumer_device_2_data_user_10,0.1373200728704713
2024-10-23_consumer_device_2_data_user_10,0.1381585573287106
2024-10-24_consumer_device_2_data_user_10,0.14013359942961467
2024-09-24_consumer_device_2_data_user_11,0.15447141947022877
2024-09-25_consumer_device_2_data_user_11,0.14301257988159918
2024-09-26_consumer_device_2_data_user_11,0.1349485759009974
2024-09-27_consumer_device_2_data_user_11,0.13136290372004042
2024-09-28_consumer_device_2_data_user_11,0.12995674519984435
2024-09-29_consumer_device_2_data_user_11,0.12651000499051002
2024-09-30_consumer_device_2_data_user_11,0.12447004080457466
2024-10-01_consumer_device_2_data_user_11,0.12388661786350542
2024-10-02_consumer_device_2_data_user_11,0.12435756681206497
2024-10-03_consumer_device_2_data_user_11,0.1130209396122223
2024-10-04_consumer_device_2_data_user_11,0.11025971048970486
2024-10-05_consumer_device_2_data_user_11,0.10897237874403393
2024-10-06_consumer_device_2_data_user_11,0.10829028061992634
2024-10-07_consumer_device_2_data_user_11,0.10959120902685178
2024-10-08_consumer_device_2_data_user_11,0.10990840258428757
2024-10-09_consumer_device_2_data_user_11,0.10984635190166553
2024-10-10_consumer_device_2_data_user_11,0.1102014872931746
2024-10-11_consumer_device_2_data_user_11,0.11070056769191655
2024-10-12_consumer_device_2_data_user_11,0.10421598839552351
2024-10-13_consumer_device_2_data_user_11,0.10073612520761283
2024-10-14_consumer_device_2_data_user_11,0.09787887945320485
2024-10-15_consumer_device_2_data_user_11,0.09746245404914619
2024-10-16_consumer_device_2_data_user_11,0.09621928199225739
2024-10-17_consumer_device_2_data_user_11,0.09492297498331706
2024-10-18_consumer_device_2_data_user_11,0.0950612228590729
2024-10-19_consumer_device_2_data_user_11,0.09541800565119682
2024-10-20_consumer_device_2_data_user_11,0.0967182197532099
2024-10-21_consumer_device_2_data_user_11,0.09114231897592137
2024-10-22_consumer_device_2_data_user_11,0.09171359596751757
2024-10-23_consumer_device_2_data_user_11,0.09227483432339167
2024-10-24_consumer_device_2_data_user_11,0.09358996941283278
2024-09-24_consumer_device_2_data_user_12,0.0003568297813948593
2024-09-25_consumer_device_2_data_user_12,0.0004957335154153336
2024-09-26_consumer_device_2_data_user_12,0.0005951913767947054
2024-09-27_consumer_device_2_data_user_12,0.0006976504663588909
2024-09-28_consumer_device_2_data_user_12,0.000734214425165961
2024-09-29_consumer_device_2_data_user_12,0.0008136143265243169
2024-09-30_consumer_device_2_data_user_12,0.0009158109818140192
2024-10-01_consumer_device_2_data_user_12,0.0009869264207042028
2024-10-02_consumer_device_2_data_user_12,0.001086283779026492
2024-10-03_consumer_device_2_data_user_12,0.00107513886069627
2024-10-04_consumer_device_2_data_user_12,0.001192641692502366
2024-10-05_consumer_device_2_data_user_12,0.0013263238827533124
2024-10-06_consumer_device_2_data_user_12,0.0013961599987092229
2024-10-07_consumer_device_2_data_user_12,0.0015430008663296997
2024-10-08_consumer_device_2_data_user_12,0.0016787792055422061
2024-10-09_consumer_device_2_data_user_12,0.0017577793530944405
2024-10-10_consumer_device_2_data_user_12,0.0018225943906935477
2024-10-11_consumer_device_2_data_user_12,0.0018813923321973555
2024-10-12_consumer_device_2_data_user_12,0.0016609860522827015
2024-10-13_consumer_device_2_data_user_12,0.0015000157697208764
2024-10-14_consumer_device_2_data_user_12,0.0013555091690508724
2024-10-15_consumer_device_2_data_user_12,0.0013630255310598358
2024-10-16_consumer_device_2_data_user_12,0.0012825452497045547
2024-10-17_consumer_device_2_data_user_12,0.0012188642581640622
2024-10-18_consumer_device_2_data_user_12,0.0012565833998262204
2024-10-19_consumer_device_2_data_user_12,0.0012961486718601155
2024-10-20_consumer_device_2_data_user_12,0.0014027457981806843
2024-10-21_consumer_device_2_data_user_12,0.0011156531116999911
2024-10-22_consumer_device_2_data_user_12,0.0011713250185296945
2024-10-23_consumer_device_2_data_user_12,0.001219742511186876
2024-10-24_consumer_device_2_data_user_12,0.0013237463481514807
2024-09-24_consumer_device_2_data_user_13,0.20040902243183872
2024-09-25_consumer_device_2_data_user_13,0.1852899043215236
2024-09-26_consumer_device_2_data_user_13,0.17464964276277045
2024-09-27_consumer_device_2_data_user_13,0.1699052631010968
2024-09-28_consumer_device_2_data_user_13,0.16804552332431916
2024-09-29_consumer_device_2_data_user_13,0.16348928864251663
2024-09-30_consumer_device_2_data_user_13,0.16078018174682354
2024-10-01_consumer_device_2_data_user_13,0.15999591291987397
2024-10-02_consumer_device_2_data_user_13,0.16059353450362887
2024-10-03_consumer_device_2_data_user_13,0.14566926691996634
2024-10-04_consumer_device_2_data_user_13,0.14200701830362866
2024-10-05_consumer_device_2_data_user_13,0.1402817718713593
2024-10-06_consumer_device_2_data_user_13,0.13936786805935727
2024-10-07_consumer_device_2_data_user_13,0.14104757379927044
2024-10-08_consumer_device_2_data_user_13,0.14143451069156865
2024-10-09_consumer_device_2_data_user_13,0.14133494265921048
2024-10-10_consumer_device_2_data_user_13,0.14178788616248902
2024-10-11_consumer_device_2_data_user_13,0.14243172099554802
2024-10-12_consumer_device_2_data_user_13,0.13394340780937675
2024-10-13_consumer_device_2_data_user_13,0.12939792277997475
2024-10-14_consumer_device_2_data_user_13,0.12566850651231956
2024-10-15_consumer_device_2_data_user_13,0.12511850474840697
2024-10-16_consumer_device_2_data_user_13,0.12349983789195418
2024-10-17_consumer_device_2_data_user_13,0.12180740960613842
2024-10-18_consumer_device_2_data_user_13,0.1219809081879312
2024-10-19_consumer_device_2_data_user_13,0.12244173130179972
2024-10-20_consumer_device_2_data_user_13,0.12412959807084523
2024-10-21_consumer_device_2_data_user_13,0.11685281178668791
2024-10-22_consumer_device_2_data_user_13,0.11759241391082834
2024-10-23_consumer_device_2_data_user_13,0.11832043895717773
2024-10-24_consumer_device_2_data_user_13,0.12002853849401957
2024-09-24_consumer_device_2_data_user_2,9.83348837347813
2024-09-25_consumer_device_2_data_user_2,9.162969445516136
2024-09-26_consumer_device_2_data_user_2,8.691432660641883
2024-09-27_consumer_device_2_data_user_2,8.493090310190048
2024-09-28_consumer_device_2_data_user_2,8.414604871930523
2024-09-29_consumer_device_2_data_user_2,8.220234544376527
2024-09-30_consumer_device_2_data_user_2,8.11593343709047
2024-10-01_consumer_device_2_data_user_2,8.094251171618556
2024-10-02_consumer_device_2_data_user_2,8.142245270636682
2024-10-03_consumer_device_2_data_user_2,7.449979996973882
2024-10-04_consumer_device_2_data_user_2,7.30475032866554
2024-10-05_consumer_device_2_data_user_2,7.252388633467836
2024-10-06_consumer_device_2_data_user_2,7.224450847828858
2024-10-07_consumer_device_2_data_user_2,7.33220447420436
2024-10-08_consumer_device_2_data_user_2,7.377923189279401
2024-10-09_consumer_device_2_data_user_2,7.389512201069733
2024-10-10_consumer_device_2_data_user_2,7.423737558906982
2024-10-11_consumer_device_2_data_user_2,7.465554939684287
2024-10-12_consumer_device_2_data_user_2,7.027946436043979
2024-10-13_consumer_device_2_data_user_2,6.784805641822545
2024-10-14_consumer_device_2_data_user_2,6.5827679364722655
2024-10-15_consumer_device_2_data_user_2,6.558880763434446
2024-10-16_consumer_device_2_data_user_2,6.467550685471152
2024-10-17_consumer_device_2_data_user_2,6.376253722585347
2024-10-18_consumer_device_2_data_user_2,6.3920060341924545
2024-10-19_consumer_device_2_data_user_2,6.421420368157709
2024-10-20_consumer_device_2_data_user_2,6.521302742789694
2024-10-21_consumer_device_2_data_user_2,6.126037359526076
2024-10-22_consumer_device_2_data_user_2,6.1716415406108425
2024-10-23_consumer_device_2_data_user_2,6.21522358837557
2024-10-24_consumer_device_2_data_user_2,6.315509834090277
2024-09-24_consumer_device_2_data_user_3,9.8897020201951
2024-09-25_consumer_device_2_data_user_3,9.211341913895502
2024-09-26_consumer_device_2_data_user_3,8.734277358382398
2024-09-27_consumer_device_2_data_user_3,8.533147815268837
2024-09-28_consumer_device_2_data_user_3,8.453589797837374
2024-09-29_consumer_device_2_data_user_3,8.256648202076041
2024-09-30_consumer_device_2_data_user_3,8.150513160501903
2024-10-01_consumer_device_2_data_user_3,8.128069563808657
2024-10-02_consumer_device_2_data_user_3,8.175791884601633
2024-10-03_consumer_device_2_data_user_3,7.476609060376598
2024-10-04_consumer_device_2_data_user_3,7.329014795496733
2024-10-05_consumer_device_2_data_user_3,7.275104582587184
2024-10-06_consumer_device_2_data_user_3,7.246351939464018
2024-10-07_consumer_device_2_data_user_3,7.354076378310568
2024-10-08_consumer_device_2_data_user_3,7.399222715560154
2024-10-09_consumer_device_2_data_user_3,7.410326852596302
2024-10-10_consumer_device_2_data_user_3,7.444404421934175
2024-10-11_consumer_device_2_data_user_3,7.486196669466622
2024-10-12_consumer_device_2_data_user_3,7.0458414428370295
2024-10-13_consumer_device_2_data_user_3,6.801468037899906
2024-10-14_consumer_device_2_data_user_3,6.5984880148203295
2024-10-15_consumer_device_2_data_user_3,6.574301929014966
2024-10-16_consumer_device_2_data_user_3,6.482661399466605
2024-10-17_consumer_device_2_data_user_3,6.390926283793397
2024-10-18_consumer_device_2_data_user_3,6.406550457930935
2024-10-19_consumer_device_2_data_user_3,6.435960779968719
2024-10-20_consumer_device_2_data_user_3,6.536041065357968
2024-10-21_consumer_device_2_data_user_3,6.138965525724134
2024-10-22_consumer_device_2_data_user_3,6.184606703444366
2024-10-23_consumer_device_2_data_user_3,6.228260582982218
2024-10-24_consumer_device_2_data_user_3,6.328768589557791
2024-09-24_consumer_device_2_data_user_4,0.29576718100155625
2024-09-25_consumer_device_2_data_user_4,0.2859509739255339
2024-09-26_consumer_device_2_data_user_4,0.2791567226545519
2024-09-27_consumer_device_2_data_user_4,0.28001878457398127
2024-09-28_consumer_device_2_data_user_4,0.28011570549244746
2024-09-29_consumer_device_2_data_user_4,0.2796714845003528
2024-09-30_consumer_device_2_data_user_4,0.28308957072573127
2024-10-01_consumer_device_2_data_user_4,0.28686021247510757
2024-10-02_consumer_device_2_data_user_4,0.2942695130354466
2024-10-03_consumer_device_2_data_user_4,0.27465146908381305
2024-10-04_consumer_device_2_data_user_4,0.2778893096363009
2024-10-05_consumer_device_2_data_user_4,0.28465995995531246
2024-10-06_consumer_device_2_data_user_4,0.28818100679872344
2024-10-07_consumer_device_2_data_user_4,0.3001384026153399
2024-10-08_consumer_device_2_data_user_4,0.3097202764347601
2024-10-09_consumer_device_2_data_user_4,0.31488473197337813
2024-10-10_consumer_device_2_data_user_4,0.31979791091075
2024-10-11_consumer_device_2_data_user_4,0.3245495280349343
2024-10-12_consumer_device_2_data_user_4,0.2990562466452057
2024-10-13_consumer_device_2_data_user_4,0.2825288815849066
2024-10-14_consumer_device_2_data_user_4,0.2681359482110427
2024-10-15_consumer_device_2_data_user_4,0.26794381606367246
2024-10-16_consumer_device_2_data_user_4,0.26050753642900476
2024-10-17_consumer_device_2_data_user_4,0.2541029743423587
2024-10-18_consumer_device_2_data_user_4,0.256848279843622
2024-10-19_consumer_device_2_data_user_4,0.26008053546716314
2024-10-20_consumer_device_2_data_user_4,0.26935327055418473
2024-10-21_consumer_device_2_data_user_4,0.24092621100467707
2024-10-22_consumer_device_2_data_user_4,0.24558958625613664
2024-10-23_consumer_device_2_data_user_4,0.24975251997822154
2024-10-24_consumer_device_2_data_user_4,0.25887717599011556
2024-09-24_consumer_device_2_data_user_5,0.1943442741260544
2024-09-25_consumer_device_2_data_user_5,0.17925019099445777
2024-09-26_consumer_device_2_data_user_5,0.16862599767841907
2024-09-27_consumer_device_2_data_user_5,0.16383586734080263
2024-09-28_consumer_device_2_data_user_5,0.16196147080773912
2024-09-29_consumer_device_2_data_user_5,0.1573785971014176
2024-09-30_consumer_device_2_data_user_5,0.15460358184136197
2024-10-01_consumer_device_2_data_user_5,0.15376241656032588
2024-10-02_consumer_device_2_data_user_5,0.1542635765237173
2024-10-03_consumer_device_2_data_user_5,0.13949902203073197
2024-10-04_consumer_device_2_data_user_5,0.1357664795895776
2024-10-05_consumer_device_2_data_user_5,0.13393679495575778
2024-10-06_consumer_device_2_data_user_5,0.13296845875922575
2024-10-07_consumer_device_2_data_user_5,0.13449762130031348
2024-10-08_consumer_device_2_data_user_5,0.1347570438659027
2024-10-09_consumer_device_2_data_user_5,0.1345865379607701
2024-10-10_consumer_device_2_data_user_5,0.13497592318317472
2024-10-11_consumer_device_2_data_user_5,0.1355597657301987
2024-10-12_consumer_device_2_data_user_5,0.12735721572579584
2024-10-13_consumer_device_2_data_user_5,0.1230038594578088
2024-10-14_consumer_device_2_data_user_5,0.11944340220384504
2024-10-15_consumer_device_2_data_user_5,0.11889206810335301
2024-10-16_consumer_device_2_data_user_5,0.11736290632876464
2024-10-17_consumer_device_2_data_user_5,0.11574542528742884
2024-10-18_consumer_device_2_data_user_5,0.11588283896321994
2024-10-19_consumer_device_2_data_user_5,0.11630301668093783
2024-10-20_consumer_device_2_data_user_5,0.11787690348216413
2024-10-21_consumer_device_2_data_user_5,0.1109344620574835
2024-10-22_consumer_device_2_data_user_5,0.11161595865040197
2024-10-23_consumer_device_2_data_user_5,0.1122925998874663
2024-10-24_consumer_device_2_data_user_5,0.11388887808126709
2024-09-24_consumer_device_2_data_user_6,0.19451851123786873
2024-09-25_consumer_device_2_data_user_6,0.17955534316659216
2024-09-26_consumer_device_2_data_user_6,0.16902358562820846
2024-09-27_consumer_device_2_data_user_6,0.16428500334201468
2024-09-28_consumer_device_2_data_user_6,0.16243017318668235
2024-09-29_consumer_device_2_data_user_6,0.15789342594997663
2024-09-30_consumer_device_2_data_user_6,0.15515561334000982
2024-10-01_consumer_device_2_data_user_6,0.15433260178176156
2024-10-02_consumer_device_2_data_user_6,0.15484722827378586
2024-10-03_consumer_device_2_data_user_6,0.14018554223944374
2024-10-04_consumer_device_2_data_user_6,0.13649962005411873
2024-10-05_consumer_device_2_data_user_6,0.1347058239165876
2024-10-06_consumer_device_2_data_user_6,0.13375632473379562
2024-10-07_consumer_device_2_data_user_6,0.1352997939193586
2024-10-08_consumer_device_2_data_user_6,0.1355806385882258
2024-10-09_consumer_device_2_data_user_6,0.13542487791336436
2024-10-10_consumer_device_2_data_user_6,0.13582260469297985
2024-10-11_consumer_device_2_data_user_6,0.13641237789542487
2024-10-12_consumer_device_2_data_user_6,0.12823027543799742
2024-10-13_consumer_device_2_data_user_6,0.12388023384500811
2024-10-14_consumer_device_2_data_user_6,0.12032028513845497
2024-10-15_consumer_device_2_data_user_6,0.11977415141819507
2024-10-16_consumer_device_2_data_user_6,0.11824205265803864
2024-10-17_consumer_device_2_data_user_6,0.11662513964536395
2024-10-18_consumer_device_2_data_user_6,0.11676804063342645
2024-10-19_consumer_device_2_data_user_6,0.11719201530442995
2024-10-20_consumer_device_2_data_user_6,0.11877299633662473
2024-10-21_consumer_device_2_data_user_6,0.11183063450198029
2024-10-22_consumer_device_2_data_user_6,0.11251683315148372
2024-10-23_consumer_device_2_data_user_6,0.11319696799131515
2024-10-24_consumer_device_2_data_user_6,0.11479973720126202
2024-09-24_consumer_device_2_data_user_7,0.16525491697894656
2024-09-25_consumer_device_2_data_user_7,0.1525498594173569
2024-09-26_consumer_device_2_data_user_7,0.1436081323949816
2024-09-27_consumer_device_2_data_user_7,0.13960781216288684
2024-09-28_consumer_device_2_data_user_7,0.13804055832557655
2024-09-29_consumer_device_2_data_user_7,0.1342032236619512
2024-09-30_consumer_device_2_data_user_7,0.1319089862261871
2024-10-01_consumer_device_2_data_user_7,0.13123531509979441
2024-10-02_consumer_device_2_data_user_7,0.13171352003655165
2024-10-03_consumer_device_2_data_user_7,0.11920613075744357
2024-10-04_consumer_device_2_data_user_7,0.11610944032208446
2024-10-05_consumer_device_2_data_user_7,0.1146326967683011
2024-10-06_consumer_device_2_data_user_7,0.11385065473724373
2024-10-07_consumer_device_2_data_user_7,0.11522502622463093
2024-10-08_consumer_device_2_data_user_7,0.11551829428615587
2024-10-09_consumer_device_2_data_user_7,0.11541675413661848
2024-10-10_consumer_device_2_data_user_7,0.11578159096526534
2024-10-11_consumer_device_2_data_user_7,0.11630781529378209
2024-10-12_consumer_device_2_data_user_7,0.10924311368637145
2024-10-13_consumer_device_2_data_user_7,0.1054697991523473
2024-10-14_consumer_device_2_data_user_7,0.10237676858623507
2024-10-15_consumer_device_2_data_user_7,0.10191402153297956
2024-10-16_consumer_device_2_data_user_7,0.10057562772233081
2024-10-17_consumer_device_2_data_user_7,0.09917156044193344
2024-10-18_consumer_device_2_data_user_7,0.09930835967746231
2024-10-19_consumer_device_2_data_user_7,0.09968557990471251
2024-10-20_consumer_device_2_data_user_7,0.10107600210192419
2024-10-21_consumer_device_2_data_user_7,0.09504209772936706
2024-10-22_consumer_device_2_data_user_7,0.09564931229109871
2024-10-23_consumer_device_2_data_user_7,0.09624848281680205
2024-10-24_consumer_device_2_data_user_7,0.09765645817005507
2024-09-24_consumer_device_2_data_user_8,0.16530101047800855
2024-09-25_consumer_device_2_data_user_8,0.1526145756248426
2024-09-26_consumer_device_2_data_user_8,0.1436854713490012
2024-09-27_consumer_device_2_data_user_8,0.13967428775636395
2024-09-28_consumer_device_2_data_user_8,0.13810379691643127
2024-09-29_consumer_device_2_data_user_8,0.1342614206223012
2024-09-30_consumer_device_2_data_user_8,0.1319485808593327
2024-10-01_consumer_device_2_data_user_8,0.13125773853458755
2024-10-02_consumer_device_2_data_user_8,0.13170545233335906
2024-10-03_consumer_device_2_data_user_8,0.11925852039014484
2024-10-04_consumer_device_2_data_user_8,0.11614254297732637
2024-10-05_consumer_device_2_data_user_8,0.11463448468648879
2024-10-06_consumer_device_2_data_user_8,0.11383613218986265
2024-10-07_consumer_device_2_data_user_8,0.11516238294420135
2024-10-08_consumer_device_2_data_user_8,0.11541563269328045
2024-10-09_consumer_device_2_data_user_8,0.11529205514838715
2024-10-10_consumer_device_2_data_user_8,0.11563675910725627
2024-10-11_consumer_device_2_data_user_8,0.1161438253371597
2024-10-12_consumer_device_2_data_user_8,0.10917426011388401
2024-10-13_consumer_device_2_data_user_8,0.10546407790380882
2024-10-14_consumer_device_2_data_user_8,0.10242637449390563
2024-10-15_consumer_device_2_data_user_8,0.10196360581975823
2024-10-16_consumer_device_2_data_user_8,0.10065426578534521
2024-10-17_consumer_device_2_data_user_8,0.09927476794229086
2024-10-18_consumer_device_2_data_user_8,0.09940019670974146
2024-10-19_consumer_device_2_data_user_8,0.09976441950790717
2024-10-20_consumer_device_2_data_user_8,0.10111811050820084
2024-10-21_consumer_device_2_data_user_8,0.09519361654224846
2024-10-22_consumer_device_2_data_user_8,0.09578219249802848
2024-10-23_consumer_device_2_data_user_8,0.09636482760970176
2024-10-24_consumer_device_2_data_user_8,0.09773673004784424
2024-09-24_consumer_device_2_data_user_9,0.1973267501901571
2024-09-25_consumer_device_2_data_user_9,0.18226727001170695
2024-09-26_consumer_device_2_data_user_9,0.17166807814936735
2024-09-27_consumer_device_2_data_user_9,0.16691125289477288
2024-09-28_consumer_device_2_data_user_9,0.16504853939526135
2024-09-29_consumer_device_2_data_user_9,0.16049040710777351
2024-09-30_consumer_device_2_data_user_9,0.15775106827811092
2024-10-01_consumer_device_2_data_user_9,0.15693606593046217
2024-10-02_consumer_device_2_data_user_9,0.15747583506697393
2024-10-03_consumer_device_2_data_user_9,0.14268890880542334
2024-10-04_consumer_device_2_data_user_9,0.13899672142318115
2024-10-05_consumer_device_2_data_user_9,0.13721591287854779
2024-10-06_consumer_device_2_data_user_9,0.13627309441417698
2024-10-07_consumer_device_2_data_user_9,0.13786028484958107
2024-10-08_consumer_device_2_data_user_9,0.13817194753620665
2024-10-09_consumer_device_2_data_user_9,0.13803144231173617
2024-10-10_consumer_device_2_data_user_9,0.13844609055145085
2024-10-11_consumer_device_2_data_user_9,0.13905313368352384
2024-10-12_consumer_device_2_data_user_9,0.13075623876548426
2024-10-13_consumer_device_2_data_user_9,0.12633598738199642
2024-10-14_consumer_device_2_data_user_9,0.12271590331381088
2024-10-15_consumer_device_2_data_user_9,0.12216676722953594
2024-10-16_consumer_device_2_data_user_9,0.1206049539872002
2024-10-17_consumer_device_2_data_user_9,0.11896113723056104
2024-10-18_consumer_device_2_data_user_9,0.119113143333311
2024-10-19_consumer_device_2_data_user_9,0.11954896627519507
2024-10-20_consumer_device_2_data_user_9,0.12116554653866289
2024-10-21_consumer_device_2_data_user_9,0.11410480480617241
2024-10-22_consumer_device_2_data_user_9,0.11480842636264764
2024-10-23_consumer_device_2_data_user_9,0.11550441250477492
2024-10-24_consumer_device_2_data_user_9,0.11714241994646334
2024-09-24_consumer_device_31_data_user_1,2.603535415952101
2024-09-25_consumer_device_31_data_user_1,2.7946575197512105
2024-09-26_consumer_device_31_data_user_1,2.930676252705206
2024-09-27_consumer_device_31_data_user_1,3.043006229013884
2024-09-28_consumer_device_31_data_user_1,3.0838377313292806
2024-09-29_consumer_device_31_data_user_1,3.1748193583181292
2024-09-30_consumer_device_31_data_user_1,3.277817153327291
2024-10-01_consumer_device_31_data_user_1,3.3445683904190653
2024-10-02_consumer_device_31_data_user_1,3.4302582142428557
2024-10-03_consumer_device_31_data_user_1,3.487066397326336
2024-10-04_consumer_device_31_data_user_1,3.6079375093626584
2024-10-05_consumer_device_31_data_user_1,3.7345379502183493
2024-10-06_consumer_device_31_data_user_1,3.8007309863037317
2024-10-07_consumer_device_31_data_user_1,3.9238118272447986
2024-10-08_consumer_device_31_data_user_1,4.042833814061121
2024-10-09_consumer_device_31_data_user_1,4.1135361726852055
2024-10-10_consumer_device_31_data_user_1,4.1691532505214015
2024-10-11_consumer_device_31_data_user_1,4.218565752331924
2024-10-12_consumer_device_31_data_user_1,4.060499178343658
2024-10-13_consumer_device_31_data_user_1,3.9376642310403995
2024-10-14_consumer_device_31_data_user_1,3.8258226599786482
2024-10-15_consumer_device_31_data_user_1,3.8349660002719492
2024-10-16_consumer_device_31_data_user_1,3.770628770171158
2024-10-17_consumer_device_31_data_user_1,3.721561413818273
2024-10-18_consumer_device_31_data_user_1,3.7543305597980257
2024-10-19_consumer_device_31_data_user_1,3.787457026734613
2024-10-20_consumer_device_31_data_user_1,3.87471139989248
2024-10-21_consumer_device_31_data_user_1,3.6519223830281717
2024-10-22_consumer_device_31_data_user_1,3.698126674548353
2024-10-23_consumer_device_31_data_user_1,3.7379311507570576
2024-10-24_consumer_device_31_data_user_1,3.8227887811756704
2024-09-24_consumer_device_31_data_user_10,0.11482671014362719
2024-09-25_consumer_device_31_data_user_10,0.15351493818341705
2024-09-26_consumer_device_31_data_user_10,0.1811776993472792
2024-09-27_consumer_device_31_data_user_10,0.20837410166860995
2024-09-28_consumer_device_31_data_user_10,0.21811439344219888
2024-09-29_consumer_device_31_data_user_10,0.2393741294976553
